Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241010,24116,12,1,1,0,6,11,3,0,121,33,31,46,16,42,14,5,2,9,1,1,2,3,9
20241013,100_1,0,6,5,2,0,7,11,0,77,27,19,25,10,24,4,0,6,3,3,2,4,11,11
20241013,100_2,0,7,5,2,0,8,11,0,73,24,18,24,10,24,4,0,6,3,2,2,5,10,11
20241013,100_3,0,7,5,2,0,9,10,0,79,25,17,26,10,24,4,0,8,3,1,2,4,9,10
20241013,100_4,0,6,5,2,0,10,9,0,78,24,18,25,10,24,4,0,9,2,2,2,4,10,12
20241013,100_5,0,6,4,1,0,8,10,0,91,27,18,31,12,27,4,0,11,2,1,1,3,7,11
20241013,200_1,1,4,5,1,0,7,11,0,103,32,19,36,9,32,7,0,3,5,2,2,2,11,9
20241013,200_2,2,5,4,0,0,7,10,0,95,30,20,34,8,29,7,0,4,4,3,2,2,13,13
20241013,200_3,0,7,4,0,1,9,8,0,91,30,20,31,9,28,5,0,4,4,5,2,2,10,7
20241013,200_4,1,6,4,1,1,9,7,1,84,28,20,29,8,24,6,0,2,6,5,2,2,11,14
20241013,200_5,0,7,3,1,1,10,7,0,85,29,22,30,9,24,6,0,4,5,6,2,3,12,10
20241013,300_1,2,6,4,2,0,8,10,0,104,34,22,36,13,33,5,0,10,3,3,1,3,6,7
20241013,300_2,2,6,4,2,0,8,10,1,96,32,18,31,9,31,3,1,6,1,4,1,2,9,7
20241013,300_3,1,7,3,1,1,8,8,1,76,28,17,25,8,21,2,0,4,3,5,1,3,11,8
20241013,300_4,1,6,4,2,0,6,10,1,94,32,17,31,8,29,3,1,4,2,5,1,2,11,8
20241013,300_5,2,5,3,2,0,8,10,1,98,35,20,32,10,30,3,1,7,2,6,1,3,8,9
