key,gap,pro1,pro2,pro3,range1,range2
6_6___1__,1,-0.9,1.0,2.9,1,10
1_7___1__,1,-1.1,1.3,3.7,1,6
4_7___1__,4,-1.5,0.6,2.6,1,9
4_8___1__,3,-0.9,1.4,3.8,1,9
12_7___1__,4,-0.4,1.7,3.6,1,5
17_9___1__,1,-1.9,0.3,2.5,1,4
3_7___1__,1,-1.3,0.9,3.0,1,3
6_2___1__,3,-1.9,0.4,2.5,1,4
7_7___1__,2,-1.1,1.0,3.1,1,6
7_9___1__,1,-1.3,1.1,3.5,1,7
7_10___1__,1,-2.0,0.7,3.0,1,7
8_2___1__,1,-1.8,0.4,2.4,1,6
9_10___1__,3,-2.0,0.0,2.1,1,3
11_7___1__,1,-0.3,1.7,3.8,1,6
14_7___1__,6,-1.6,0.7,3.2,1,6
16_7___1__,4,-0.3,1.7,3.5,1,9
17_2___1__,3,-1.3,0.9,3.0,1,5
17_6___1__,4,-1.4,0.7,2.8,1,7
19_2___1__,1,-0.7,1.0,2.6,1,6
20_7___1__,3,-1.8,0.5,2.7,1,5
11_1___1__,1,-0.3,2.2,4.6,1,5
16_3___1__,6,1.1,3.8,6.5,1,6
20_1___1__,2,0.0,2.2,4.5,1,2
1_1___1__,2,0.2,2.6,5.1,1,3
5_1___1__,2,-0.6,1.8,4.2,1,8
5_6___1__,6,-0.6,1.8,4.0,1,4
5_7___1__,6,-1.4,1.3,3.9,1,5
5_8___1__,6,0.0,2.0,3.9,1,10
7_1___1__,1,-1.5,1.1,3.5,1,2
8_6___1__,6,-1.0,1.0,3.2,1,6
9_1___1__,6,0.0,2.1,4.4,1,2
9_3___1__,6,-0.7,1.6,3.7,1,7
11_6___1__,1,-1.0,1.1,3.4,1,7
13_2___1__,3,-0.3,2.6,5.0,1,4
14_3___1__,3,-0.6,1.8,4.2,1,6
15_6___1__,6,0.9,2.9,5.1,1,5
15_10___1__,6,-0.9,1.1,3.5,1,3
16_1___1__,1,-1.4,1.2,3.7,1,3
17_3___1__,7,-0.2,2.5,5.2,1,5
18_8___1__,6,-0.8,1.1,3.0,1,7
4_7___2__,1,-1.7,0.6,3.1,11,15
4_9___2__,0,-1.5,0.7,2.7,12,15
12_7___2__,1,-1.2,0.7,2.8,9,15
8_8___2__,1,-0.7,1.4,3.4,12,15
12_9___2__,1,-1.6,0.8,3.5,10,15
14_8___2__,1,-0.9,1.5,4.0,11,15
3_8___2__,1,-0.7,1.3,3.2,7,15
4_8___2__,1,-0.2,1.9,3.8,12,15
4_10___2__,0,-0.3,1.7,3.7,9,15
14_7___2__,4,-2.0,0.2,2.4,9,15
16_10___2__,1,-0.7,1.1,3.0,9,15
17_7___2__,1,-0.6,1.4,3.4,8,15
17_8___2__,1,-0.5,1.5,3.5,10,15
17_9___2__,1,0.1,1.9,3.6,6,15
18_7___2__,0,-0.7,1.5,3.7,9,15
20_9___2__,1,-0.1,2.4,5.0,8,15
1_7___2__,0,-2.1,0.4,2.9,11,15
2_7___2__,1,0.9,2.7,4.5,8,15
3_7___2__,0,-1.0,1.6,4.0,6,15
5_10___2__,1,-0.8,1.7,4.2,8,15
1_3___2__,8,-1.5,2.0,5.7,10,15
2_3___2__,1,-1.1,2.0,5.0,12,15
12_3___2__,8,-1.8,1.6,4.6,13,15
18_3___2__,1,0.7,4.7,8.4,11,15
1_6___2__,1,0.0,3.5,7.1,12,15
4_3___2__,1,-1.6,1.6,5.4,10,15
6_3___2__,8,-0.7,2.6,6.1,12,15
7_3___2__,1,-0.9,2.1,5.1,11,15
8_3___2__,1,-1.5,1.8,5.1,11,15
13_3___2__,1,-1.6,1.6,5.0,11,15
18_1___2__,1,-0.1,2.8,5.7,10,15
18_6___2__,2,-0.6,2.1,4.7,14,15
1_1___2__,2,-1.3,2.3,5.6,9,15
1_2___2__,1,-1.6,2.2,6.2,6,15
2_1___2__,1,0.3,3.3,6.1,10,15
3_3___2__,1,-1.8,1.4,4.2,11,15
5_3___2__,1,-0.6,2.7,5.7,12,15
7_1___2__,1,-1.1,1.9,4.8,4,15
7_6___2__,0,0.1,3.0,5.5,13,15
9_3___2__,1,-0.2,2.4,4.9,11,15
12_8___3__,1,-0.5,1.4,3.4,10,20
18_2___3__,1,0.4,2.4,4.6,13,20
19_7___3__,0,-1.1,1.2,3.5,9,20
19_8___3__,1,0.2,2.3,4.3,10,20
3_8___3__,2,-0.9,0.7,2.2,11,20
7_6___3__,1,-1.0,0.8,2.7,16,20
11_8___3__,1,-2.0,0.2,2.6,11,20
13_8___3__,1,0.3,1.9,3.4,10,20
15_6___3__,1,-1.0,1.2,3.4,11,20
16_6___3__,2,-0.0,1.8,3.6,16,20
16_9___3__,1,-0.9,0.9,2.7,13,20
17_7___3__,1,-0.9,0.9,2.6,10,20
17_8___3__,1,-0.9,1.6,3.8,10,20
19_2___3__,1,-0.4,1.8,3.9,14,20
20_7___3__,1,-0.1,1.8,3.8,13,20
2_2___3__,2,-1.5,0.7,2.7,13,20
2_6___3__,2,0.1,1.6,3.5,18,20
2_7___3__,0,0.2,2.7,5.0,14,20
4_2___3__,1,-0.6,1.4,3.6,17,20
7_1___3__,1,-1.4,0.7,2.7,10,20
1_1___3__,2,-1.1,1.5,3.8,11,20
4_10___3__,2,-0.1,1.7,3.5,15,20
5_10___3__,2,-0.7,1.4,3.6,12,20
7_10___3__,2,0.3,2.0,3.9,11,20
9_6___3__,2,-0.2,2.1,4.3,13,20
12_2___3__,2,0.1,2.7,5.3,13,20
13_1___3__,2,-1.5,0.9,3.1,19,20
15_10___3__,2,-0.6,1.6,3.8,11,20
18_9___3__,2,-0.2,1.8,3.9,12,20
1_3___3__,2,-0.5,2.3,5.4,13,20
1_6___3__,1,-0.3,3.0,6.0,15,20
2_9___3__,2,-0.5,1.6,3.7,13,20
2_10___3__,2,-0.2,1.8,4.0,13,20
3_6___3__,2,-1.0,1.9,4.6,15,20
4_1___3__,1,-1.0,1.4,3.6,14,20
5_1___3__,2,0.4,2.8,5.3,18,20
9_1___3__,2,0.0,2.2,4.4,13,20
9_3___3__,2,-0.1,2.3,4.8,17,20
9_9___3__,2,-1.4,0.9,3.1,10,20
11_6___3__,1,0.3,2.1,4.0,12,20
3_9___4__,0,-1.5,0.6,2.7,21,22
9_2___4__,0,-0.6,1.9,4.3,20,22
11_2___4__,1,-1.2,1.5,4.0,19,22
1_2___4__,1,-0.4,1.9,4.3,17,22
7_2___4__,0,-0.9,1.2,3.3,18,22
11_1___4__,1,-1.1,1.6,4.2,19,22
11_9___4__,1,-1.5,0.8,3.0,16,22
17_9___4__,1,-1.0,1.2,3.3,19,22
20_2___4__,1,-0.1,2.6,5.3,19,22
3_2___4__,1,-0.6,1.5,3.9,19,22
3_8___4__,0,0.1,1.9,3.7,20,22
6_1___4__,1,-1.2,1.7,4.4,16,22
6_2___4__,1,0.1,2.1,4.2,18,22
7_1___4__,1,-0.1,2.2,4.5,11,22
7_9___4__,0,-0.0,2.0,4.1,17,22
8_2___4__,1,-0.8,1.5,3.8,20,22
12_6___4__,1,-1.4,0.9,3.1,19,22
12_7___4__,1,-0.5,1.3,3.3,17,22
12_8___4__,1,-0.7,1.6,4.0,16,22
14_9___4__,1,-0.1,2.3,4.6,18,22
